Date,PM2.5,PM10,NO2,NH3,SO2,CO,Ozone,AT,AQI,AQI_Standard
2019-08-21,11.24,43.98,180.59,9.3,6.1,0.25,15.18,30.25,200.59,Poor
2019-08-22,21.28,45.7,83.86,5.42,8.01,0.18,36.86,29.28,103.86,Moderately Polluted
2019-08-23,7.8,19.51,180.59,118.91,2.12,0.2,43.98,28.81,200.59,Poor
2019-08-24,7.48,19.47,277.32,232.41,2.93,0.18,40.97,27.42,297.32,Poor
2019-08-25,7.1,16.46,33.16,38.57,1.47,0.18,62.44,27.42,62.44,Satisfactory
2019-08-26,9.82,14.82,16.03,19.34,3.51,0.18,54.36,27.69,54.36,Satisfactory
2019-08-27,16.64,20.58,15.23,16.57,3.87,0.19,33.54,28.41,33.54,Good
2019-08-28,21.68,25.74,13.92,9.4,4.03,0.22,24.75,28.96,36.13,Good
2019-08-29,7.52,14.58,13.14,5.65,4.28,0.18,23.29,28.27,23.29,Good
2019-08-30,6.92,22.99,9.83,5.99,3.99,0.16,17.65,29.89,22.99,Good
2019-08-31,3.49,25.96,10.7,5.95,3.92,0.17,17.03,30.2,25.96,Good
2019-09-01,6.64,36.54,15.3,6.89,3.91,0.29,25.01,29.48,36.54,Good
2019-09-02,3.56,24.07,13.86,8.02,3.35,0.26,16.6,28.86,24.07,Good
2019-09-03,2.62,13.17,2.54,23.15,1.59,0.23,15.59,28.0,15.59,Good
2019-09-04,3.95,10.96,2.78,4.52,3.6,0.16,19.02,28.82,19.02,Good
2019-09-05,4.32,14.11,5.04,6.01,3.38,0.18,23.52,28.86,23.52,Good
2019-09-06,4.95,14.32,4.54,8.0,4.57,0.18,27.46,29.16,27.46,Good
2019-09-07,6.31,14.73,4.84,7.11,4.51,0.22,22.23,27.76,22.23,Good
2019-09-08,9.81,15.42,5.41,4.92,3.86,0.19,17.39,27.68,17.39,Good
2019-09-09,14.47,29.11,5.19,5.66,5.3,0.24,20.13,29.07,29.11,Good
2019-09-10,17.32,36.12,5.15,5.78,3.1,0.27,17.68,29.18,36.12,Good
2019-09-11,9.85,27.38,5.07,5.05,3.43,0.31,14.67,28.1,27.38,Good
2019-09-12,13.18,25.64,5.1,6.25,4.63,0.23,12.34,26.73,25.64,Good
2019-09-13,4.07,28.83,4.7,10.18,5.22,0.18,18.28,28.04,28.83,Good
2019-09-14,4.0,36.82,4.99,9.85,5.17,0.24,32.87,29.31,36.82,Good
2019-09-15,4.03,42.81,4.86,9.88,6.16,0.22,34.98,30.09,42.81,Good
2019-09-16,7.85,37.47,4.8,10.13,6.41,0.22,18.95,29.59,37.47,Good
2019-09-17,14.41,36.84,4.94,10.2,7.0,0.19,11.78,30.17,36.84,Good
2019-09-18,10.72,20.23,4.86,10.19,4.83,0.2,16.47,29.27,20.23,Good
2019-09-19,9.47,17.06,4.97,10.04,3.27,0.2,13.83,30.23,17.06,Good
2019-09-20,19.9,35.32,5.1,9.85,4.01,0.31,25.01,30.3,35.32,Good
2019-09-21,23.94,38.92,4.96,10.06,4.08,0.4,22.01,28.06,39.9,Good
2019-09-22,18.03,27.64,4.92,10.18,3.99,0.3,26.67,28.75,30.05,Good
2019-09-23,11.07,17.28,4.87,10.1,5.66,0.29,24.84,28.68,24.84,Good
2019-09-24,4.88,9.51,5.0,10.0,5.0,0.14,15.84,26.34,15.84,Good
2019-09-25,8.58,14.84,5.78,9.15,4.62,0.37,10.64,25.32,18.5,Good
2019-09-26,14.09,21.89,5.03,10.06,4.89,0.36,17.37,25.85,23.48,Good
2019-09-27,14.68,22.49,4.86,9.82,4.9,0.39,17.49,26.39,24.47,Good
2019-09-28,14.13,23.59,4.88,10.0,5.7,0.38,13.43,25.6,23.59,Good
2019-09-29,10.87,17.89,5.05,9.99,4.85,0.27,16.96,25.38,18.12,Good
2019-09-30,11.75,22.84,5.08,9.9,5.89,0.34,21.97,26.87,22.84,Good
2019-10-01,28.55,48.49,5.0,9.74,7.32,0.54,24.38,28.66,48.49,Good
2019-10-02,42.51,69.7,4.97,9.9,7.45,0.51,37.56,29.55,70.85,Satisfactory
2019-10-03,29.25,47.38,5.13,9.96,4.69,0.36,29.3,28.22,48.75,Good
2019-10-04,25.05,45.3,5.3,9.98,6.2,0.36,37.07,29.08,45.3,Good
2019-10-05,14.09,54.98,5.21,9.85,4.61,0.48,28.63,28.16,54.98,Satisfactory
2019-10-06,12.06,67.56,4.94,9.86,4.56,0.44,29.04,28.73,67.56,Satisfactory
2019-10-07,11.75,54.86,5.12,9.67,5.13,0.48,28.99,26.98,54.86,Satisfactory
2019-10-08,12.12,47.16,4.87,9.75,4.76,0.44,24.28,27.27,47.16,Good
2019-10-09,10.57,26.38,4.85,10.21,5.99,0.22,18.99,25.01,26.38,Good
2019-10-10,9.0,26.38,4.98,10.01,5.43,0.47,16.91,26.34,26.38,Good
2019-10-11,26.96,51.08,4.86,10.05,5.91,0.56,25.59,27.57,51.08,Satisfactory
2019-10-12,41.9,69.98,4.89,9.85,5.35,0.91,45.09,28.16,69.98,Satisfactory
2019-10-13,58.63,97.74,4.94,10.04,7.76,0.33,57.41,28.53,97.74,Satisfactory
2019-10-14,59.35,98.55,4.91,10.36,8.68,0.41,79.14,28.48,98.92,Satisfactory
2019-10-15,44.16,86.19,4.88,9.93,8.32,0.51,69.44,28.69,86.19,Satisfactory
2019-10-16,26.03,85.08,4.94,10.18,2.82,0.57,50.16,27.27,85.08,Satisfactory
2019-10-17,21.78,78.47,4.89,10.8,6.75,0.66,26.8,27.01,78.47,Satisfactory
2019-10-18,24.32,88.58,5.0,10.16,6.57,0.82,41.85,28.48,88.58,Satisfactory
2019-10-19,16.87,74.13,4.93,10.0,5.01,0.56,51.36,29.2,74.13,Satisfactory
2019-10-20,23.51,64.57,4.96,9.97,5.41,0.46,65.41,29.21,65.41,Satisfactory
2019-10-21,29.19,51.35,4.91,10.08,8.03,0.51,64.18,28.61,64.18,Satisfactory
2019-10-22,16.33,29.12,9.85,9.82,7.91,0.6,48.91,28.53,48.91,Good
2019-10-23,17.22,32.63,14.98,9.73,6.59,0.55,51.01,27.17,51.01,Satisfactory
2019-10-24,12.08,26.82,14.93,9.98,5.98,0.25,52.61,23.21,52.61,Satisfactory
2019-10-25,13.74,36.19,14.94,9.75,4.76,0.27,29.31,22.89,36.19,Good
2019-10-26,26.82,62.53,14.98,9.96,7.94,0.4,14.32,23.79,62.53,Satisfactory
2019-10-27,85.25,106.89,14.93,10.15,10.77,0.36,15.24,25.53,184.17,Moderately Polluted
2019-10-28,73.77,127.47,14.93,10.05,15.08,0.3,20.94,25.78,145.9,Moderately Polluted
2019-10-29,105.47,171.82,15.03,10.03,13.87,0.48,19.29,25.6,251.57,Poor
2019-10-30,124.24,168.56,14.93,10.14,18.34,0.48,28.1,26.2,303.26,Very poor
2019-10-31,67.5,182.8,14.9,10.25,7.55,2.08,3.88,25.36,155.2,Moderately Polluted
2019-11-01,99.75,156.92,15.08,9.86,10.94,0.99,33.53,26.05,232.5,Poor
2019-11-02,58.38,131.53,14.97,9.94,11.95,0.54,41.78,27.27,121.02,Moderately Polluted
2019-11-03,49.79,137.38,15.0,10.02,12.79,0.54,39.05,27.5,124.92,Moderately Polluted
2019-11-04,61.32,137.02,15.03,10.0,14.91,0.82,36.67,26.6,124.68,Moderately Polluted
2019-11-05,65.19,125.28,15.03,9.96,16.02,0.95,49.64,27.07,117.3,Moderately Polluted
2019-11-06,76.5,150.17,14.97,10.05,10.78,0.79,59.16,25.9,155.0,Moderately Polluted
2019-11-07,63.03,151.23,14.92,9.98,12.75,0.65,55.93,25.09,134.15,Moderately Polluted
2019-11-08,35.88,109.12,15.01,9.99,7.69,0.31,37.32,23.76,106.08,Moderately Polluted
2019-11-09,11.95,103.88,14.97,10.08,5.75,0.17,30.45,22.84,102.59,Moderately Polluted
2019-11-10,6.46,64.5,15.05,10.1,5.5,0.25,44.57,24.67,64.5,Satisfactory
2019-11-11,28.52,98.0,14.96,10.01,8.41,1.14,29.26,26.05,98.0,Satisfactory
2019-11-12,74.82,155.47,15.0,9.99,11.99,1.83,39.58,24.34,149.4,Moderately Polluted
2019-11-13,82.51,138.85,15.0,9.94,14.23,0.85,49.37,24.26,175.03,Moderately Polluted
2019-11-14,77.27,161.69,15.09,9.81,13.73,0.92,42.52,24.69,157.57,Moderately Polluted
2019-11-15,57.58,122.22,15.13,9.75,12.45,0.92,41.69,25.28,114.81,Moderately Polluted
2019-11-16,64.44,112.2,15.16,9.71,12.27,0.83,50.8,25.03,114.8,Moderately Polluted
2019-11-17,77.58,115.04,15.17,9.7,20.33,1.14,53.49,24.44,158.6,Moderately Polluted
2019-11-18,89.98,129.92,15.18,9.69,17.58,1.45,47.61,24.27,199.93,Moderately Polluted
2019-11-19,78.32,197.39,15.18,9.68,14.59,1.02,59.16,24.04,164.93,Moderately Polluted
2019-11-20,60.0,156.42,15.18,9.68,13.51,0.8,54.34,23.38,137.61,Moderately Polluted
2019-11-21,64.05,159.75,15.0,10.0,20.65,0.71,63.64,23.31,139.83,Moderately Polluted
2019-11-22,75.29,161.32,17.29,12.28,22.78,0.98,59.14,23.27,150.97,Moderately Polluted
2019-11-23,107.63,167.22,20.03,15.0,36.47,1.2,59.12,23.35,258.77,Poor
2019-11-24,113.69,268.23,19.99,15.0,16.84,0.87,59.4,23.16,278.97,Poor
2019-11-25,96.82,278.83,20.0,15.0,19.6,1.07,48.42,23.56,228.83,Poor
2019-11-26,89.66,228.75,20.0,15.0,11.31,1.11,62.95,23.99,198.87,Moderately Polluted
2019-11-27,89.77,233.6,20.0,15.01,16.7,0.97,49.0,23.83,199.23,Moderately Polluted
2019-11-28,57.93,184.41,20.02,14.98,13.59,0.75,49.04,24.97,156.27,Moderately Polluted
2019-11-29,51.25,148.63,20.0,15.01,17.21,0.96,48.66,24.29,132.42,Moderately Polluted
2019-11-30,68.62,179.09,20.0,15.0,20.34,1.35,52.87,24.16,152.73,Moderately Polluted
2019-12-01,76.49,154.63,20.01,15.0,17.78,1.06,50.8,23.25,154.97,Moderately Polluted
2019-12-02,66.11,178.53,20.0,15.01,19.38,0.85,45.71,22.97,152.35,Moderately Polluted
2019-12-03,70.56,183.43,64.28,49.75,19.67,0.79,51.85,21.65,155.62,Moderately Polluted
2019-12-04,76.34,196.84,42.73,34.27,24.31,0.78,60.15,21.8,164.56,Moderately Polluted
2019-12-05,75.4,183.18,34.15,29.35,20.97,0.73,53.93,21.34,155.45,Moderately Polluted
2019-12-06,54.31,145.1,28.77,26.48,15.98,0.57,42.59,22.1,130.07,Moderately Polluted
2019-12-07,55.91,156.57,37.55,34.08,19.36,0.95,37.28,23.44,137.71,Moderately Polluted
2019-12-08,63.57,156.3,41.95,36.21,27.36,0.84,33.36,24.07,137.53,Moderately Polluted
2019-12-09,46.84,140.14,32.81,24.51,21.51,0.54,49.6,23.21,126.76,Moderately Polluted
2019-12-10,40.79,131.92,30.4,22.23,19.34,0.48,56.66,21.99,121.28,Moderately Polluted
2019-12-11,65.6,163.2,25.43,23.61,20.91,0.6,56.78,22.01,142.13,Moderately Polluted
2019-12-12,62.64,143.87,25.56,24.04,17.5,0.61,49.73,22.37,129.25,Moderately Polluted
2019-12-13,93.76,163.52,28.63,23.55,21.64,0.78,56.11,22.52,212.53,Poor
2019-12-14,106.52,224.23,32.27,28.32,22.41,1.0,63.21,22.77,255.07,Poor
2019-12-15,73.55,174.58,24.26,23.97,21.59,0.58,57.27,21.99,149.72,Moderately Polluted
2019-12-16,48.42,148.35,28.22,22.62,27.78,0.45,40.24,21.75,132.23,Moderately Polluted
2019-12-17,51.82,141.06,25.84,21.87,24.1,0.54,44.98,21.42,127.37,Moderately Polluted
2019-12-18,57.96,159.33,22.52,20.34,21.74,0.53,52.07,18.55,139.55,Moderately Polluted
2019-12-19,57.16,160.98,25.54,22.04,23.98,0.51,45.38,16.47,140.65,Moderately Polluted
2019-12-20,76.74,190.42,34.94,31.68,25.06,0.95,42.86,16.07,160.28,Moderately Polluted
2019-12-21,100.31,208.67,32.01,31.35,20.75,0.97,43.49,16.35,234.37,Poor
2019-12-22,97.14,192.31,27.99,26.96,14.62,0.92,34.97,15.79,223.8,Poor
2019-12-23,100.69,202.13,27.31,27.66,14.32,0.95,47.33,18.11,235.63,Poor
2019-12-24,111.17,220.5,34.56,34.78,17.65,1.29,43.84,17.62,270.57,Poor
2019-12-25,85.49,198.06,39.83,38.2,18.05,1.28,45.35,18.74,184.97,Moderately Polluted
2019-12-26,88.06,184.92,29.53,29.51,16.75,0.83,37.37,16.74,193.53,Moderately Polluted
2019-12-27,70.78,131.05,24.78,28.99,14.5,0.64,41.6,15.68,135.93,Moderately Polluted
2019-12-28,99.42,180.58,26.17,30.29,28.54,0.75,40.98,15.66,231.4,Poor
2019-12-29,77.4,154.06,28.39,29.16,32.36,0.64,46.35,16.93,158.0,Moderately Polluted
2019-12-30,89.32,183.46,36.27,39.84,39.91,1.1,34.33,16.32,197.73,Moderately Polluted
2019-12-31,96.17,194.38,46.41,50.93,51.24,1.41,34.43,17.22,220.57,Poor
2020-01-01,114.87,184.63,49.3,48.26,57.82,1.3,34.3,18.72,282.9,Poor
2020-01-02,92.93,179.1,37.91,37.77,53.92,0.92,31.02,20.03,209.77,Poor
2020-01-03,43.14,99.3,22.76,31.02,38.62,0.38,22.05,17.42,99.3,Satisfactory
2020-01-04,41.29,84.66,28.13,36.13,31.64,0.84,12.15,17.35,84.66,Satisfactory
2020-01-05,89.29,155.03,34.12,44.7,32.55,1.32,12.38,17.29,197.63,Moderately Polluted
2020-01-06,73.01,115.85,33.84,36.86,32.08,0.93,40.78,17.06,143.37,Moderately Polluted
2020-01-07,87.87,169.12,34.05,29.79,32.63,0.88,40.66,16.59,192.9,Moderately Polluted
2020-01-08,81.89,169.66,34.08,31.2,32.13,0.97,43.55,18.3,172.97,Moderately Polluted
2020-01-09,64.24,138.84,33.06,31.51,31.56,0.89,33.0,18.61,125.89,Moderately Polluted
2020-01-10,67.44,148.54,31.24,28.22,34.77,0.76,40.77,18.36,132.36,Moderately Polluted
2020-01-11,60.79,132.28,27.88,27.15,31.7,0.74,47.86,16.43,121.52,Moderately Polluted
2020-01-12,74.34,144.09,34.39,32.92,32.43,1.07,52.2,17.26,147.8,Moderately Polluted
2020-01-13,79.43,164.56,43.3,37.16,31.33,1.2,53.05,17.6,164.77,Moderately Polluted
2020-01-14,116.07,164.71,56.13,55.04,30.36,1.94,44.3,18.16,286.9,Poor
2020-01-15,132.91,237.85,64.97,58.23,27.67,2.13,36.44,19.26,309.93,Very poor
2020-01-16,106.45,188.13,55.76,55.56,16.93,1.85,50.57,20.09,254.83,Poor
2020-01-17,96.93,169.02,48.93,48.53,17.27,1.52,57.41,21.18,223.1,Poor
2020-01-18,78.83,167.37,51.23,45.36,26.92,1.42,56.0,21.61,162.77,Moderately Polluted
2020-01-19,72.87,150.58,34.56,35.48,18.44,0.88,61.34,21.43,142.9,Moderately Polluted
2020-01-20,54.78,114.58,26.72,26.67,17.85,0.69,65.97,19.29,109.72,Moderately Polluted
2020-01-21,55.92,122.77,35.41,28.34,19.82,0.8,67.72,18.74,115.18,Moderately Polluted
2020-01-22,78.89,165.99,46.05,32.8,19.23,1.09,58.36,19.15,162.97,Moderately Polluted
2020-01-23,99.91,186.68,42.01,31.28,25.23,0.98,58.85,20.27,233.03,Poor
2020-01-24,64.12,139.09,37.72,29.31,21.63,0.79,65.89,19.42,126.06,Moderately Polluted
2020-01-25,44.62,112.13,32.94,27.25,19.25,0.64,84.12,18.13,108.09,Moderately Polluted
2020-01-26,83.73,156.55,46.19,38.23,19.36,1.05,66.99,18.74,179.1,Moderately Polluted
2020-01-27,91.16,180.57,47.91,38.6,15.37,1.17,68.1,18.76,203.87,Poor
2020-01-28,94.84,191.09,35.18,32.56,18.05,0.85,80.37,20.05,216.13,Poor
2020-01-29,44.59,75.05,18.58,28.31,14.95,0.35,80.52,20.92,80.52,Satisfactory
2020-01-30,52.3,83.74,24.93,31.42,13.55,0.6,57.06,20.51,87.17,Satisfactory
2020-01-31,62.61,93.16,31.33,31.08,15.56,0.59,64.03,19.86,108.7,Moderately Polluted
2020-02-01,45.91,80.62,34.2,29.67,19.82,0.52,77.26,19.4,80.62,Satisfactory
2020-02-02,59.88,103.71,42.5,37.34,19.8,0.76,67.92,19.03,102.47,Moderately Polluted
2020-02-03,51.48,100.98,36.68,31.02,14.02,0.52,67.62,18.59,100.65,Moderately Polluted
2020-02-04,56.76,119.11,42.34,32.69,22.33,0.61,71.77,19.39,112.74,Moderately Polluted
2020-02-05,89.98,162.19,51.63,38.47,43.31,0.8,70.58,21.59,199.93,Moderately Polluted
2020-02-06,62.52,123.2,33.88,34.69,14.74,0.76,14.47,18.47,115.47,Moderately Polluted
2020-02-07,71.08,134.28,44.56,30.91,13.37,0.65,30.25,20.74,136.93,Moderately Polluted
2020-02-08,67.52,134.25,48.9,36.13,17.23,1.02,51.7,20.73,125.07,Moderately Polluted
2020-02-09,65.73,134.24,51.07,38.74,19.16,1.21,62.43,20.73,122.83,Moderately Polluted
2020-02-10,63.95,134.23,53.24,41.35,21.09,1.4,73.16,20.72,122.82,Moderately Polluted
2020-02-11,86.41,143.68,52.38,41.99,24.35,1.19,56.72,19.88,188.03,Moderately Polluted
2020-02-12,77.78,154.21,53.3,44.56,24.55,1.24,58.46,19.9,159.27,Moderately Polluted
2020-02-13,62.26,144.3,50.54,39.48,19.43,1.17,64.32,20.67,129.53,Moderately Polluted
2020-02-14,101.47,162.43,45.47,39.33,26.11,1.16,66.07,22.14,238.23,Poor
2020-02-15,73.37,123.38,41.91,33.83,28.98,0.85,64.12,22.79,144.57,Moderately Polluted
2020-02-16,91.8,138.51,43.19,35.21,26.13,0.94,64.07,22.79,206.0,Poor
2020-02-17,101.32,174.03,44.97,39.06,22.7,1.07,57.03,22.87,237.73,Poor
2020-02-18,59.49,154.36,42.76,37.57,23.98,0.91,60.89,23.26,136.24,Moderately Polluted
2020-02-19,64.68,135.46,27.57,30.8,31.59,0.57,57.93,23.29,123.64,Moderately Polluted
2020-02-20,50.29,91.88,21.68,27.49,31.7,0.41,74.79,24.22,91.88,Satisfactory
2020-02-21,62.44,131.73,36.96,30.32,19.7,0.81,62.73,24.13,121.15,Moderately Polluted
2020-02-22,80.72,125.25,39.73,28.72,25.3,0.89,80.64,24.54,169.07,Moderately Polluted
2020-02-23,78.16,133.45,32.13,28.44,18.95,0.76,61.92,24.51,160.53,Moderately Polluted
2020-02-24,93.77,151.95,45.06,37.13,18.15,1.06,40.08,23.39,212.57,Poor
2020-02-25,65.9,100.86,37.57,34.1,15.52,0.73,24.14,20.83,119.67,Moderately Polluted
2020-02-26,33.05,68.33,29.06,46.35,17.08,0.5,24.7,21.97,68.33,Satisfactory
2020-02-27,40.5,66.54,29.75,41.75,12.46,0.63,34.87,22.54,67.5,Satisfactory
2020-02-28,52.37,92.29,27.97,32.18,13.47,0.62,62.73,22.97,92.29,Satisfactory
2020-02-29,47.6,97.35,32.78,31.96,12.64,0.6,66.17,23.77,97.35,Satisfactory
2020-03-01,68.0,150.59,39.88,35.72,19.76,0.86,67.69,24.58,133.73,Moderately Polluted
2020-03-02,85.27,157.76,38.55,33.63,15.85,0.77,51.7,25.65,184.23,Moderately Polluted
2020-03-03,64.49,126.05,26.4,31.6,8.46,0.51,66.6,24.05,117.37,Moderately Polluted
2020-03-04,42.26,72.43,22.19,28.0,12.89,0.43,47.9,23.87,72.43,Satisfactory
2020-03-05,32.39,65.99,23.84,28.11,9.5,0.41,45.9,22.8,65.99,Satisfactory
2020-03-06,29.96,53.73,20.27,24.96,10.19,0.4,30.84,24.47,53.73,Satisfactory
2020-03-07,22.69,30.65,17.59,25.06,11.56,0.4,34.84,23.46,37.82,Good
2020-03-08,22.89,29.55,26.78,26.36,17.72,0.65,41.85,25.18,41.85,Good
2020-03-09,37.64,64.06,24.88,23.51,21.85,0.45,73.12,25.05,73.12,Satisfactory
2020-03-10,50.3,75.93,26.41,22.29,23.11,0.52,88.34,25.28,88.34,Satisfactory
2020-03-11,49.03,96.15,26.11,22.91,20.64,0.45,56.24,27.28,96.15,Satisfactory
2020-03-12,47.71,100.43,27.8,24.4,16.76,0.51,23.88,27.73,100.29,Moderately Polluted
2020-03-13,50.17,109.58,22.79,32.85,11.57,0.62,30.71,29.1,106.39,Moderately Polluted
2020-03-14,46.13,100.2,10.18,23.81,6.56,0.31,73.23,27.11,100.13,Moderately Polluted
2020-03-15,19.85,49.79,11.25,23.56,11.1,0.31,64.35,25.81,64.35,Satisfactory
2020-03-16,46.88,105.63,15.68,27.46,24.87,0.55,57.64,27.63,103.75,Moderately Polluted
2020-03-17,51.17,85.98,15.07,28.15,10.64,0.57,74.14,28.04,85.98,Satisfactory
2020-03-18,65.02,120.4,17.96,28.71,23.18,0.61,81.74,27.49,116.73,Moderately Polluted
2020-03-19,59.29,116.36,17.08,26.49,23.2,0.53,86.73,27.25,110.91,Moderately Polluted
2020-03-20,34.73,83.63,14.94,23.66,18.26,0.43,79.07,27.07,83.63,Satisfactory
2020-03-21,39.38,81.08,11.42,22.51,16.27,0.33,69.57,27.15,81.08,Satisfactory
2020-03-22,14.52,29.34,9.39,19.97,8.81,0.23,72.56,24.63,72.56,Satisfactory
2020-03-23,25.91,57.48,10.11,19.87,9.55,0.35,77.66,26.12,77.66,Satisfactory
2020-03-24,29.62,50.31,8.82,19.18,9.12,0.4,53.68,26.92,53.68,Satisfactory
2020-03-25,51.48,76.78,9.97,20.64,19.23,0.46,54.91,27.72,85.8,Satisfactory
2020-03-26,31.16,38.53,8.75,18.61,3.27,0.4,54.91,29.11,54.91,Satisfactory
2020-03-27,42.86,64.45,8.96,18.01,15.22,0.41,77.71,30.45,77.71,Satisfactory
2020-03-28,39.03,70.44,8.79,20.18,1.98,0.39,50.88,27.4,70.44,Satisfactory
2020-03-29,42.96,74.29,9.65,20.33,5.33,0.46,62.0,28.23,74.29,Satisfactory
2020-03-30,44.92,76.22,10.08,20.41,7.01,0.49,67.56,28.64,76.22,Satisfactory
2020-03-31,46.89,78.14,10.51,20.48,8.69,0.52,73.13,29.06,78.15,Satisfactory
2020-04-01,41.61,69.23,8.09,19.4,13.68,0.37,95.85,31.06,95.85,Satisfactory
2020-04-02,36.63,61.32,7.91,20.18,4.48,0.37,74.8,30.42,74.8,Satisfactory
2020-04-03,40.58,70.93,8.39,18.99,6.22,0.45,73.64,31.4,73.64,Satisfactory
2020-04-04,49.14,90.5,8.6,17.76,8.94,0.44,104.82,31.71,107.09,Moderately Polluted
2020-04-05,40.11,70.53,8.15,18.28,13.08,0.46,80.52,31.38,80.52,Satisfactory
2020-04-06,39.34,68.91,8.79,17.82,17.63,0.45,59.09,31.69,68.91,Satisfactory
2020-04-07,38.61,69.35,7.9,17.76,23.98,0.41,70.81,31.53,70.81,Satisfactory
2020-04-08,24.57,50.05,8.37,17.33,17.38,0.38,61.16,30.29,61.16,Satisfactory
2020-04-09,21.4,43.03,8.29,15.76,19.62,0.34,76.75,29.94,76.75,Satisfactory
2020-04-10,21.28,36.97,7.22,16.79,10.44,0.36,50.27,30.06,50.27,Satisfactory
2020-04-11,20.53,44.44,7.06,15.84,10.6,0.36,44.6,30.41,44.6,Good
2020-04-12,24.82,61.09,7.04,16.05,8.9,0.36,39.06,28.76,61.09,Satisfactory
2020-04-13,26.94,52.02,6.15,15.44,7.57,0.41,32.34,29.99,52.02,Satisfactory
2020-04-14,27.6,53.11,4.85,14.77,3.55,0.4,26.2,30.48,53.11,Satisfactory
2020-04-15,26.24,57.97,5.43,14.28,7.59,0.4,33.37,29.15,57.97,Satisfactory
2020-04-16,30.28,58.55,5.88,16.39,8.33,0.41,35.9,28.51,58.55,Satisfactory
2020-04-17,24.37,46.29,5.11,14.91,9.79,0.35,36.52,30.62,46.29,Good
2020-04-18,16.56,37.7,5.3,14.21,10.74,0.36,31.43,29.41,37.7,Good
2020-04-19,15.8,30.77,4.87,14.92,9.62,0.33,48.26,29.63,48.26,Good
2020-04-20,15.24,31.35,4.77,14.46,5.63,0.35,27.96,29.69,31.35,Good
2020-04-21,12.13,23.6,6.13,13.43,8.08,0.36,42.94,24.21,42.94,Good
2020-04-22,18.74,30.9,5.65,13.6,12.7,0.37,37.47,26.63,37.47,Good
2020-04-23,15.81,27.04,5.24,13.27,6.14,0.33,27.58,27.01,27.58,Good
2020-04-24,11.58,22.78,5.14,13.42,9.22,0.35,34.13,26.32,34.13,Good
2020-04-25,14.81,28.52,5.11,14.22,8.81,0.37,45.61,28.18,45.61,Good
2020-04-26,19.26,32.23,5.04,13.79,8.23,0.35,45.87,27.63,45.87,Good
2020-04-27,10.18,21.79,4.86,13.48,7.25,0.33,31.02,26.0,31.02,Good
2020-04-28,9.53,17.17,4.97,13.17,6.54,0.34,28.68,25.43,28.68,Good
2020-04-29,17.62,27.53,5.74,13.45,7.28,0.37,34.5,27.09,34.5,Good
2020-04-30,14.56,25.56,5.14,13.22,7.53,0.32,36.86,28.45,36.86,Good
2020-05-01,12.81,21.38,4.94,12.95,7.55,0.34,39.79,25.59,39.79,Good
2020-05-02,16.14,29.29,5.67,13.95,7.0,0.4,30.96,26.1,30.96,Good
2020-05-03,19.24,31.09,5.04,13.11,7.41,0.39,46.61,27.42,46.61,Good
2020-05-04,24.03,40.48,5.44,13.53,5.52,0.38,28.79,28.93,40.48,Good
2020-05-05,18.19,34.86,5.04,12.59,5.96,0.35,28.45,29.49,34.86,Good
2020-05-06,15.64,30.55,6.19,13.01,8.32,0.39,46.37,27.63,46.37,Good
2020-05-07,18.82,31.75,5.19,12.99,6.76,0.33,38.36,28.84,38.36,Good
2020-05-08,18.1,29.63,4.77,13.12,7.73,0.35,50.02,29.41,50.02,Satisfactory
2020-05-09,21.43,38.68,5.1,13.29,6.7,0.35,48.66,31.84,48.66,Good
2020-05-10,16.48,36.29,4.85,12.57,5.35,0.35,40.11,30.63,40.11,Good
2020-05-11,15.78,29.97,5.96,12.73,8.42,0.39,58.13,28.13,58.13,Satisfactory
2020-05-12,29.75,51.73,6.44,13.43,11.34,0.39,66.96,31.35,66.96,Satisfactory
2020-05-13,24.58,43.94,5.55,12.51,10.72,0.31,41.91,31.84,43.94,Good
2020-05-14,16.19,35.94,4.84,12.25,7.69,0.3,26.72,31.55,35.94,Good
2020-05-15,10.9,25.29,4.65,11.55,6.59,0.31,22.71,31.39,25.29,Good
2020-05-16,11.11,24.7,4.93,11.75,6.55,0.3,24.79,31.79,24.79,Good
2020-05-17,7.87,21.45,4.95,11.71,6.44,0.3,19.92,31.25,21.45,Good
2020-05-18,9.32,22.63,4.85,11.74,5.29,0.29,18.51,32.19,22.63,Good
2020-05-19,6.56,18.72,4.6,11.49,4.67,0.32,19.79,28.47,19.79,Good
2020-05-20,7.3,19.04,4.44,11.12,6.17,0.32,32.15,24.92,32.15,Good
2020-05-21,6.41,11.58,5.82,11.53,6.45,0.38,31.03,25.26,31.03,Good
2020-05-22,17.62,36.28,5.79,11.62,6.42,0.36,32.25,28.84,36.28,Good
2020-05-23,22.1,52.07,4.56,11.13,8.09,0.3,27.99,30.32,52.07,Satisfactory
2020-05-24,18.24,46.81,4.43,10.32,13.01,0.33,29.62,30.29,46.81,Good
2020-05-25,13.49,43.78,4.36,10.08,12.74,0.31,28.59,29.98,43.78,Good
2020-05-26,16.91,45.73,4.39,9.96,13.39,0.28,29.43,29.9,45.73,Good
2020-05-27,13.63,34.24,4.66,10.07,13.95,0.3,32.35,28.95,34.24,Good
2020-05-28,15.24,24.3,6.06,10.98,14.59,0.36,50.71,24.63,50.71,Satisfactory
2020-05-29,18.92,25.24,5.13,10.72,14.32,0.33,49.07,29.67,49.07,Good
