name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kolkata,India",2021-10-21,33,25.7,28.8,39.1,25.7,32.6,24.1,77.3,0.71,100,4.17,rain,0,0,,13,294.6,1009.8,44.7,3.2,211.2,18.2,8,,2021-10-21T05:35:28,2021-10-21T17:06:31,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-10-22,34,25.9,29.5,40.6,25.9,33.4,23.8,74.1,0,0,0,,0,0,,11.2,285.5,1010.3,35.5,3.2,228.3,19.7,8,,2021-10-22T05:35:55,2021-10-22T17:05:45,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-10-23,33,24.5,28.7,37.4,24.5,32,23.8,76.2,0,0,0,,0,0,,9.4,359.8,1011.7,44.9,2.9,216.7,18.7,8,,2021-10-23T05:36:23,2021-10-23T17:05:00,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-10-24,32,24.8,28.2,40.6,24.8,31.9,24.7,81.8,1.899,100,4.17,rain,0,0,,11.2,27.3,1011.9,50.6,2.6,207.2,17.9,7,,2021-10-24T05:36:51,2021-10-24T17:04:16,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-10-25,32,24.6,28.2,39.2,24.6,31.6,24.5,81.3,5.672,100,4.17,rain,0,0,,7.6,43.2,1010.9,49.8,2.8,200.1,17.2,7,,2021-10-25T05:37:19,2021-10-25T17:03:33,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-10-26,33,24.9,28.5,39.2,24.9,32.2,24.4,79.6,0,0,0,,0,0,,9.4,30.6,1010.2,45,2.8,206.3,17.9,7,,2021-10-26T05:37:48,2021-10-26T17:02:51,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-10-27,32,25.3,28.5,40.6,25.3,33.5,25.3,83.4,0,0,0,,0,0,,16.6,50,1011,54.8,2.8,201.6,17.4,7,,2021-10-27T05:38:18,2021-10-27T17:02:10,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-10-28,32,26,28.3,40.6,26,32.7,25.1,83.4,8.248,100,8.33,rain,0,0,,14.8,36.9,1011.8,71.2,2.8,156.2,13.4,6,,2021-10-28T05:38:48,2021-10-28T17:01:30,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-10-29,33,24.6,28.4,38.1,24.6,31.4,23.5,75.9,0,0,0,,0,0,,18.4,355,1012.8,31,3.2,219.9,18.9,8,,2021-10-29T05:39:18,2021-10-29T17:00:51,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-10-30,32,23.4,27.7,34.9,23.4,29.1,21,68,0,0,0,,0,0,,85.3,347.9,1013,19,3.3,225.9,19.7,8,,2021-10-30T05:39:50,2021-10-30T17:00:13,0.84,Clear,Clear conditions throughout the day.,wind,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-10-31,32,22.8,26.8,32.9,22.8,27.5,19.6,66.1,0,0,0,,0,0,,14.8,3.9,1012.8,20.8,3.5,220.4,18.9,8,,2021-10-31T05:40:21,2021-10-31T16:59:36,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-01,32,22.1,26.4,32.9,22.1,26.9,19.4,67.3,0,0,0,,0,0,,16.6,16.2,1013.2,19.7,3.3,192.7,16.7,7,,2021-11-01T05:40:53,2021-11-01T16:59:00,0.93,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-02,31,21.4,26.4,32.4,21.4,27,19.5,67.6,0,0,0,,0,0,,16.6,2,1013.5,41.6,3.3,182.3,15.8,7,,2021-11-02T05:41:26,2021-11-02T16:58:25,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-03,31,22.4,26.7,32.4,22.4,27.3,19.6,66.7,0,0,0,,0,0,,18.4,357.1,1012.7,31,3.4,201.8,17.3,7,,2021-11-03T05:41:59,2021-11-03T16:57:52,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-04,31,21.7,26.4,32.4,21.7,27,19.6,67.9,0,0,0,,0,0,,11.2,344.4,1012.3,22,2.9,193.7,16.7,7,,2021-11-04T05:42:33,2021-11-04T16:57:19,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-05,30,20.4,25.3,30.8,20.4,25.6,18.8,69.6,0,0,0,,0,0,,14.8,353.4,1011.5,10.7,3,208.7,18,8,,2021-11-05T05:43:07,2021-11-05T16:56:48,0,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-06,30,19.9,24.9,30,19.9,24.9,17.4,65.8,0,0,0,,0,0,,18.4,338.1,1010,3.1,3,211.7,18.2,8,,2021-11-06T05:43:41,2021-11-06T16:56:18,0.02,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-07,30,20,25.1,30.4,20,25.2,17.3,64,0,0,0,,0,0,,16.6,350.9,1009.9,3.5,3,209.5,18.1,8,,2021-11-07T05:44:16,2021-11-07T16:55:49,0.05,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-08,30,19.4,24.9,30.8,19.4,25.2,17.7,65.8,0,0,0,,0,0,,14.8,349.9,1010.6,3.8,3.1,214.1,18.5,8,,2021-11-08T05:44:52,2021-11-08T16:55:22,0.09,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-09,31,19.9,25.3,32.4,19.9,25.8,18.9,69.6,0,0,0,,0,0,,13,346.7,1011.5,7.2,3,210,18.3,8,,2021-11-09T05:45:28,2021-11-09T16:54:56,0.14,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-10,31,20.4,25.9,32.4,20.4,26.5,19.3,69.6,0,0,0,,0,0,,9.4,8.6,1011.1,13.5,3.1,216.3,18.5,8,,2021-11-10T05:46:04,2021-11-10T16:54:31,0.19,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-11,31,22.2,26.6,32.4,22.2,27.5,20.4,70.4,0,0,0,,0,0,,9.4,13.5,1011,30.2,3.1,212.5,18.5,8,,2021-11-11T05:46:41,2021-11-11T16:54:07,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-12,30,23.3,26.8,34.1,23.3,28.2,21.7,73.9,0,0,0,,0,0,,11.2,37.2,1011.6,72.9,2.8,194.9,16.9,7,,2021-11-12T05:47:18,2021-11-12T16:53:45,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-13,28,23,25.3,30.7,23,25.8,21.8,81.2,0.431,100,8.33,rain,0,0,,14.8,37.5,1011.9,81.8,2.8,119.7,10.1,5,,2021-11-13T05:47:56,2021-11-13T16:53:24,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-14,26,22,23.9,26,22,23.9,21.1,84.6,0.002,100,4.17,rain,0,0,,14.8,40.3,1011.3,91.3,2.7,195.6,16.9,7,,2021-11-14T05:48:34,2021-11-14T16:53:04,0.4,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-15,24,21.4,22.7,24,21.4,22.7,20.7,88.1,0.334,100,8.33,rain,0,0,,13,35,1010.1,93.1,2.6,181.2,15.6,7,,2021-11-15T05:49:12,2021-11-15T16:52:46,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-16,29,21.7,24.9,30.8,21.7,25.4,20.5,77.5,0,0,0,,0,0,,14.8,18.2,1011,34.8,2.5,156.2,13.4,6,,2021-11-16T05:49:51,2021-11-16T16:52:29,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-17,29,19.4,24.3,29.8,19.4,24.5,18.2,70.9,0,0,0,,0,0,,18.4,5.7,1012.8,5.8,2.9,197.9,17.2,7,,2021-11-17T05:50:30,2021-11-17T16:52:14,0.48,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-18,30,18.9,24.1,30.4,18.9,24.3,18,70.7,0,0,0,,0,0,,13,1.1,1011.2,15.9,3.2,205.6,17.7,8,,2021-11-18T05:51:09,2021-11-18T16:52:00,0.5,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-19,30,20.1,25.1,30.4,20.1,25.3,18.7,69.6,0,0,0,,0,0,,11.2,19.8,1009.4,17.4,3,200.2,17.1,8,,2021-11-19T05:51:49,2021-11-19T16:51:47,0.5,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-20,32,20.7,26,34.9,20.7,26.9,20.3,72,0,0,0,,0,0,,7.6,13.9,1009.5,8.2,2.6,189.6,16.3,7,,2021-11-20T05:52:28,2021-11-20T16:51:36,0.51,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-21,31,22.4,26.4,33.7,22.4,27.4,20.8,72.8,0,0,0,,0,0,,9.4,353.3,1010.6,25.9,2.5,158.4,13.7,6,,2021-11-21T05:53:08,2021-11-21T16:51:26,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-22,32,22.1,27,35.8,22.1,28.5,21.5,73.1,0,0,0,,0,0,,9.4,152.1,1010.5,16.4,2.4,172,14.7,6,,2021-11-22T05:53:49,2021-11-22T16:51:17,0.54,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-23,31,23.9,26.9,35.5,23.9,28.5,21.9,75.2,0,0,0,,0,0,,13,355,1010.5,38.8,2.3,171.9,14.7,6,,2021-11-23T05:54:29,2021-11-23T16:51:10,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-24,31,21.9,25.3,31.4,21.9,25.4,17.8,64.8,0,0,0,,0,0,,14.8,10.3,1012.1,20.9,3,168.8,14.7,6,,2021-11-24T05:55:10,2021-11-24T16:51:04,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-25,31,20,24.6,31.9,20,24.9,18.5,70.5,0,0,0,,0,0,,11.2,29.1,1012.5,23,2.6,170.6,14.7,7,,2021-11-25T05:55:50,2021-11-25T16:51:00,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-26,29,20,23.9,29.8,20,24,17.9,70.6,0,0,0,,0,0,,13,27.1,1013,23.7,2.6,165.7,14.2,6,,2021-11-26T05:56:31,2021-11-26T16:50:57,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-27,28,18.9,23.1,28.6,18.9,23.1,17.2,71.8,0,0,0,,0,0,,14.8,347.8,1013.8,3.2,2.5,176.4,15.1,7,,2021-11-27T05:57:12,2021-11-27T16:50:56,0.75,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-28,29,18.7,23.1,29.5,18.7,23.2,17.6,73.2,0,0,0,,0,0,,14.8,342.9,1014.4,7,2.5,189.6,16.3,7,,2021-11-28T05:57:52,2021-11-28T16:50:56,0.81,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-29,29,17.9,23.2,29.5,17.9,23.3,16.8,69.1,0,0,0,,0,0,,18.4,0.1,1014.2,16.1,3,169.1,14.5,6,,2021-11-29T05:58:33,2021-11-29T16:50:58,0.86,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-11-30,29,19,23.3,29.5,19,23.4,17.1,70.2,0,0,0,,0,0,,22.3,359.6,1014,2.9,2.5,187.5,16.2,7,,2021-11-30T05:59:14,2021-11-30T16:51:01,0.91,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-01,29,18.6,23.3,29.5,18.6,23.4,17.2,70.2,0,0,0,,0,0,,11.2,351.9,1013.5,4,3.1,194.5,16.7,7,,2021-12-01T05:59:54,2021-12-01T16:51:05,0.95,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-02,29,19.2,23.8,29.1,19.2,23.9,17.4,69.7,0,0,0,,0,0,,9.4,349.4,1013.2,8.9,2.8,198.8,17,7,,2021-12-02T06:00:35,2021-12-02T16:51:11,0.98,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-03,29,18,23.6,29.8,18,23.9,18.3,73.9,0,0,0,,0,0,,9.4,26.9,1014.1,47.7,2.8,133,11.5,5,,2021-12-03T06:01:15,2021-12-03T16:51:18,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-04,24,20.9,22.2,24,20.9,22.2,19.8,86.2,1.731,100,16.67,rain,0,0,,9.4,17.5,1014.1,88,2.1,63.4,5.5,2,,2021-12-04T06:01:55,2021-12-04T16:51:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-05,23,20.8,21.7,23,20.8,21.7,20.1,90.4,31.047,100,25,rain,0,0,,14.8,35.8,1013.8,99.5,1.8,90.7,7.8,4,,2021-12-05T06:02:35,2021-12-05T16:51:36,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-06,23,21.4,22.2,23,21.4,22.2,20.9,92.2,63.28,100,20.83,rain,0,0,,20.5,33.2,1011.2,100,2.4,162.5,14.1,6,,2021-12-06T06:03:15,2021-12-06T16:51:47,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-07,26,20.6,23.1,26,20.6,23.1,21.3,89.8,0,0,0,,0,0,,16.6,347.5,1013.1,70.8,2.7,169.7,14.6,6,,2021-12-07T06:03:54,2021-12-07T16:52:00,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-08,28,19.8,23.2,31.3,19.8,23.6,20.7,86.5,0.005,100,4.17,rain,0,0,,14.8,29.3,1015.2,44.7,2.2,177.7,15.5,7,,2021-12-08T06:04:33,2021-12-08T16:52:14,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-09,27,20.4,23,28.8,20.4,23.2,20.2,84.6,2.609,100,4.17,rain,0,0,,13,13.1,1017,78.5,2.4,130.3,11.3,5,,2021-12-09T06:05:11,2021-12-09T16:52:29,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-10,27,19.9,23.1,28.2,19.9,23.2,19,78.7,0,0,0,,0,0,,11.2,5.9,1016.4,84.2,2.7,124,10.7,5,,2021-12-10T06:05:49,2021-12-10T16:52:45,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-11,28,19,23.2,29.7,19,23.6,19.3,80.3,0,0,0,,0,0,,11.2,16,1016.5,36,2.3,168.6,14.5,6,,2021-12-11T06:06:27,2021-12-11T16:53:03,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-12,25,18.3,21.5,25,18.3,21.5,16.5,74.5,0,0,0,,0,0,,20.5,8,1017.5,15.6,2.3,160.4,13.8,6,,2021-12-12T06:07:04,2021-12-12T16:53:22,0.32,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-13,26,16.1,20.8,26,16.1,20.8,14.5,69.4,0,0,0,,0,0,,16.6,352.9,1016.2,18.9,2.5,176.7,15.2,7,,2021-12-13T06:07:41,2021-12-13T16:53:42,0.37,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-14,26,15.6,20.4,26,15.6,20.4,14.5,71,0,0,0,,0,0,,14.8,347.4,1015,23,2.3,169.6,14.4,6,,2021-12-14T06:08:16,2021-12-14T16:54:03,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-15,26,15.3,20,26,15.3,20,13.9,70.1,0,0,0,,0,0,,11.2,328.7,1014.7,28.6,2.3,167.1,14.2,6,,2021-12-15T06:08:52,2021-12-15T16:54:26,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-16,25,15,19.5,25,15,19.5,15.1,77.4,0,0,0,,0,0,,13,329.8,1015.4,25.6,2.1,155.4,13.5,6,,2021-12-16T06:09:26,2021-12-16T16:54:50,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-17,25,15.2,19.8,25,15.2,19.8,13.7,70.8,0,0,0,,0,0,,13,334.3,1015.1,11.2,2.5,183.4,16,7,,2021-12-17T06:10:00,2021-12-17T16:55:15,0.49,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-18,25,14.5,19.9,25,14.5,19.9,15.7,77.9,0,0,0,,0,0,,16.6,345.2,1014.6,7.9,2.5,172.6,14.7,7,,2021-12-18T06:10:34,2021-12-18T16:55:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-19,22,15,18.4,22,15,18.4,11.8,66.9,0,0,0,,0,0,,18.4,333.4,1016.2,5.9,2.7,164.7,14.1,6,,2021-12-19T06:11:06,2021-12-19T16:56:08,0.5,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-20,22,12,17,22,12,17,8.4,58.2,0,0,0,,0,0,,13,315.7,1016.1,3.8,2.8,183.4,15.7,7,,2021-12-20T06:11:38,2021-12-20T16:56:36,0.51,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-21,23,12.8,17.6,23,12.8,17.6,12.2,71.8,0,0,0,,0,0,,14.8,288.1,1014.4,5.9,2.4,177.7,15.3,7,,2021-12-21T06:12:08,2021-12-21T16:57:05,0.53,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-22,24,14.4,19,24,14.4,19,13.7,73.5,0,0,0,,0,0,,18.4,299.9,1012.9,16.2,2.3,167.8,14.4,6,,2021-12-22T06:12:38,2021-12-22T16:57:35,0.55,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-23,24,14,18.9,24,14,18.9,14.7,77.5,0,0,0,,0,0,,11.2,328.3,1013.2,5,2.1,168.1,14.4,6,,2021-12-23T06:13:07,2021-12-23T16:58:06,0.59,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-24,25,14.5,19.6,25,14.5,19.6,15.3,78,0,0,0,,0,0,,9.4,30.1,1013.6,19.6,2.3,159.8,13.8,6,,2021-12-24T06:13:35,2021-12-24T16:58:38,0.63,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-25,26,15.3,20.2,26,15.3,20.2,15.8,77.9,0,0,0,,0,0,,7.6,88,1014.2,10.6,2.4,158.2,13.6,6,,2021-12-25T06:14:02,2021-12-25T16:59:11,0.67,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-26,26,16.4,21,26,16.4,21,17.5,82,0,0,0,,0,0,,7.6,73,1015.9,23.1,2.3,144.7,12.6,6,,2021-12-26T06:14:28,2021-12-26T16:59:44,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-27,26,16,21.3,26,16,21.3,18.2,83.5,0,0,0,,0,0,,5.4,35.7,1017,28,1.9,148.7,12.7,6,,2021-12-27T06:14:53,2021-12-27T17:00:19,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-28,26,17.8,21.1,26,17.8,21.1,17.3,79.9,0,0,0,,0,0,,11.2,49,1016.4,33.2,2.2,153.3,13.3,6,,2021-12-28T06:15:17,2021-12-28T17:00:54,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-29,25,18,20.7,25,18,20.7,17.2,81.4,0,0,0,,0,0,,11.2,36.9,1016.5,63.5,2.3,156.9,13.6,6,,2021-12-29T06:15:40,2021-12-29T17:01:30,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-30,23,17,19.4,23,17,19.4,17.4,88.3,0.988,100,4.17,rain,0,0,,14.8,344.7,1018.9,44.1,2.3,165.9,14.2,6,,2021-12-30T06:16:02,2021-12-30T17:02:06,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-12-31,24,15,19.7,24,15,19.7,16.4,82.2,0,0,0,,0,0,,22.3,350.6,1019.4,16,2.9,174.8,15.2,7,,2021-12-31T06:16:22,2021-12-31T17:02:44,0.97,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-01-01,23,16,19.1,23,16,19.1,15.1,79.3,0,0,0,,0,0,,18.4,343.4,1018.6,10.8,2.6,177.7,15.5,7,,2022-01-01T06:16:42,2022-01-01T17:03:21,0.99,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-01-02,23,14,17.9,23,14,17.9,14.6,82.3,0,0,0,,0,0,,14.8,336.3,1017.3,21.9,2.2,147.8,12.6,6,,2022-01-02T06:17:00,2022-01-02T17:04:00,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-01-03,24,14,18.4,24,14,18.4,14.1,77.6,0,0,0,,0,0,,13,352,1015.9,15,2.4,191,16.4,7,,2022-01-03T06:17:17,2022-01-03T17:04:39,0,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-01-04,23,13,17.6,23,13,17.6,13.4,78,0,0,0,,0,0,,11.2,357.8,1016.6,1,2.1,185.9,15.9,7,,2022-01-04T06:17:32,2022-01-04T17:05:18,0.02,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-01-05,24,13,17.9,24,13,17.9,13,75.7,0,0,0,,0,0,,16.6,345,1015.8,6,2.1,184.5,15.9,7,,2022-01-05T06:17:47,2022-01-05T17:05:58,0.05,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2022-01-06,25,13.9,19.1,25,13.9,19.1,13.6,73.7,0,0,0,,0,0,,11.2,345.5,1015.2,4.4,2.3,184,15.7,7,,2022-01-06T06:18:00,2022-01-06T17:06:39,0.09,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
